video_id,channel_title,category,publish_date,publish_hour,publish_day_of_week,trending_date,days_to_trend,views,likes,dislikes,comment_count,title_length,tags_count,like_ratio,comment_ratio,engagement_score
vid_01225,BBC News,News & Politics,2023-06-27,17,Tuesday,2023-06-28,1,396840,13954,3555,5125,74,9,0.0352,0.0129,0.0481
vid_01226,MrBeast,Entertainment,2024-03-08,8,Friday,2024-03-09,1,4476781,402133,32724,45343,55,6,0.0898,0.0101,0.1
vid_01227,MSNBC,News & Politics,2023-08-23,15,Wednesday,2023-08-24,1,749290,50176,798,8675,62,14,0.067,0.0116,0.0785
vid_01228,Ninja,Gaming,2023-05-16,8,Tuesday,2023-05-16,0,4708829,157538,46199,43604,60,29,0.0335,0.0093,0.0427
vid_01229,Jubilee,Entertainment,2024-06-26,10,Wednesday,2024-06-27,1,9682081,657086,88972,111664,85,27,0.0679,0.0115,0.0794
vid_01230,CrashCourse,Education,2024-01-18,14,Thursday,2024-01-18,0,2461015,250537,12580,43545,44,12,0.1018,0.0177,0.1195
vid_01231,Vsauce,Entertainment,2023-01-21,22,Saturday,2023-01-21,0,12980532,944460,125915,124131,27,24,0.0728,0.0096,0.0823
vid_01232,MrBeast,Entertainment,2023-07-27,14,Thursday,2023-07-29,2,2318538,249628,3753,25896,54,12,0.1077,0.0112,0.1188
vid_01233,Drake VEVO,Music,2023-02-03,13,Friday,2023-02-04,1,6075486,482846,54070,61312,59,16,0.0795,0.0101,0.0896
vid_01234,Bad Bunny,Music,2024-01-24,10,Wednesday,2024-01-24,0,7619168,610996,74261,29930,30,5,0.0802,0.0039,0.0841
vid_01235,Jubilee,Entertainment,2023-04-26,13,Wednesday,2023-04-28,2,2388903,181880,12481,18979,80,10,0.0761,0.0079,0.0841
vid_01236,Drake VEVO,Music,2023-07-18,11,Tuesday,2023-07-20,2,3536787,167434,13017,18370,41,15,0.0473,0.0052,0.0525
vid_01237,Bad Bunny,Music,2024-02-10,15,Saturday,2024-02-11,1,9435627,945490,28753,103958,60,11,0.1002,0.011,0.1112
vid_01238,ESPN,Sports,2024-04-29,8,Monday,2024-05-01,2,1900810,217819,18804,16786,30,23,0.1146,0.0088,0.1234
vid_01239,Tasty,Howto & Style,2023-04-16,13,Sunday,2023-04-16,0,461627,34008,4163,2790,68,14,0.0737,0.006,0.0797
vid_01240,BBC News,News & Politics,2023-10-19,8,Thursday,2023-10-19,0,7679180,910244,14361,29587,57,29,0.1185,0.0039,0.1224
vid_01241,CollegeHumor,Comedy,2024-06-16,19,Sunday,2024-06-18,2,1900254,180222,5052,14804,40,18,0.0948,0.0078,0.1026
vid_01242,Vsauce,Entertainment,2023-10-13,21,Friday,2023-10-13,0,2386328,172041,11586,31738,60,27,0.0721,0.0133,0.0854
vid_01243,NikkieTutorials,Howto & Style,2023-01-25,14,Wednesday,2023-02-01,7,1333198,43248,1459,21757,49,28,0.0324,0.0163,0.0488
vid_01244,Lilly Singh,Comedy,2024-01-09,19,Tuesday,2024-01-09,0,3431267,236605,18161,41532,90,17,0.069,0.0121,0.0811
vid_01245,Goal,Sports,2023-08-07,11,Monday,2023-08-07,0,3457203,224817,31271,62527,52,23,0.065,0.0181,0.0831
vid_01246,The Young Turks,News & Politics,2023-09-06,16,Wednesday,2023-09-06,0,4330256,491144,24165,83812,53,14,0.1134,0.0194,0.1328
vid_01247,The Young Turks,News & Politics,2023-03-07,10,Tuesday,2023-03-07,0,514411,36396,4953,3980,30,25,0.0708,0.0077,0.0785
vid_01248,Jubilee,Entertainment,2024-05-21,11,Tuesday,2024-05-21,0,4253272,235756,19755,32933,56,11,0.0554,0.0077,0.0632
vid_01249,Markiplier,Gaming,2023-12-21,15,Thursday,2023-12-22,1,836089,100239,5189,3289,58,28,0.1199,0.0039,0.1238
vid_01250,LazarBeam,Entertainment,2023-06-11,22,Sunday,2023-06-14,3,5196649,276936,9264,43546,70,12,0.0533,0.0084,0.0617
vid_01251,Kurzgesagt,Education,2023-04-07,21,Friday,2023-04-09,2,152859,8757,1452,2970,38,28,0.0573,0.0194,0.0767
vid_01252,Veritasium,Education,2024-05-31,10,Friday,2024-06-02,2,2839818,317672,23559,8817,51,19,0.1119,0.0031,0.115
vid_01253,Bad Bunny,Music,2023-04-22,15,Saturday,2023-04-25,3,1129718,130316,2771,5143,44,19,0.1154,0.0046,0.1199
vid_01254,Drake VEVO,Music,2023-07-21,19,Friday,2023-07-22,1,5185317,162184,26183,38266,83,10,0.0313,0.0074,0.0387
vid_01255,The Try Guys,Comedy,2023-04-14,14,Friday,2023-04-14,0,3907742,360926,38916,60428,61,5,0.0924,0.0155,0.1078
vid_01256,BTS HYBE,Music,2024-03-22,16,Friday,2024-03-22,0,6481842,505577,16350,64144,34,18,0.078,0.0099,0.0879
vid_01257,Drake VEVO,Music,2023-02-24,14,Friday,2023-02-27,3,1180983,139321,6477,20674,26,24,0.118,0.0175,0.1355
vid_01258,Vsauce,Entertainment,2023-01-12,18,Thursday,2023-01-16,4,1166538,92087,6575,17281,30,9,0.0789,0.0148,0.0938
vid_01259,Taylor Swift,Music,2023-05-27,20,Saturday,2023-05-27,0,7578835,902833,32882,101501,26,30,0.1191,0.0134,0.1325
vid_01260,Jubilee,Entertainment,2024-04-10,6,Wednesday,2024-04-11,1,2147011,138710,10490,19104,81,10,0.0646,0.0089,0.0735
vid_01261,Drake VEVO,Music,2023-03-26,5,Sunday,2023-03-26,0,7485924,751288,60981,84073,40,5,0.1004,0.0112,0.1116
vid_01262,Smosh,Comedy,2023-10-25,7,Wednesday,2023-10-29,4,572794,58939,1729,4038,43,5,0.1029,0.007,0.1099
vid_01263,Linus Tech Tips,Science & Tech,2023-05-04,12,Thursday,2023-05-06,2,2449724,184722,2650,18212,53,26,0.0754,0.0074,0.0828
vid_01264,Taylor Swift,Music,2023-09-26,22,Tuesday,2023-09-26,0,5702323,399713,35016,110844,61,16,0.0701,0.0194,0.0895
vid_01265,Jubilee,Entertainment,2023-03-06,20,Monday,2023-03-06,0,20282155,2184567,124184,108928,30,24,0.1077,0.0054,0.1131
vid_01266,Vsauce,Entertainment,2023-10-17,15,Tuesday,2023-10-18,1,4220026,399304,7731,39350,63,24,0.0946,0.0093,0.1039
vid_01267,Dude Perfect,Comedy,2024-04-22,11,Monday,2024-04-24,2,5723871,407602,50390,55556,58,30,0.0712,0.0097,0.0809
vid_01268,Linus Tech Tips,Science & Tech,2024-03-06,18,Wednesday,2024-03-09,3,2203249,257771,8568,23218,43,15,0.117,0.0105,0.1275
vid_01269,Vsauce,Entertainment,2024-01-29,17,Monday,2024-02-01,3,2771409,214364,9592,40717,39,23,0.0773,0.0147,0.092
vid_01270,Valkyrae,Gaming,2023-03-20,11,Monday,2023-03-20,0,1799372,111223,9751,15053,74,16,0.0618,0.0084,0.0702
vid_01271,Drake VEVO,Music,2023-09-20,21,Wednesday,2023-09-23,3,3288570,193585,12447,20614,67,9,0.0589,0.0063,0.0651
vid_01272,TED-Ed,Education,2023-07-29,14,Saturday,2023-07-30,1,1420439,99465,13991,18183,54,17,0.07,0.0128,0.0828
vid_01273,Vsauce,Entertainment,2023-10-15,17,Sunday,2023-10-18,3,4683002,242317,34859,68286,36,12,0.0517,0.0146,0.0663
vid_01274,BTS HYBE,Music,2024-06-26,1,Wednesday,2024-06-27,1,2680929,243746,17064,10963,42,8,0.0909,0.0041,0.095
vid_01275,Jubilee,Entertainment,2023-07-17,18,Monday,2023-07-20,3,4117934,397637,35309,27122,62,19,0.0966,0.0066,0.1031
vid_01276,LazarBeam,Entertainment,2024-06-14,20,Friday,2024-06-14,0,1067711,44886,1765,20506,53,6,0.042,0.0192,0.0612
vid_01277,CrashCourse,Education,2024-06-09,16,Sunday,2024-06-12,3,1269585,60836,8356,11315,79,16,0.0479,0.0089,0.0568
vid_01278,MrBeast,Entertainment,2023-12-28,6,Thursday,2023-12-30,2,1504847,84385,4396,10622,45,5,0.0561,0.0071,0.0631
vid_01279,DramaAlert,Entertainment,2023-02-13,6,Monday,2023-02-17,4,3872023,259437,11449,57958,78,9,0.067,0.015,0.082
vid_01280,Veritasium,Education,2024-02-10,17,Saturday,2024-02-16,6,527065,62130,4322,10135,85,18,0.1179,0.0192,0.1371
vid_01281,Vice News,News & Politics,2024-03-02,16,Saturday,2024-03-02,0,501319,25942,1931,2083,32,25,0.0517,0.0042,0.0559
vid_01282,DramaAlert,Entertainment,2023-10-02,1,Monday,2023-10-03,1,3626434,362627,31201,63794,83,22,0.1,0.0176,0.1176
vid_01283,MSNBC,News & Politics,2024-05-16,14,Thursday,2024-05-16,0,445401,27780,1699,6539,45,13,0.0624,0.0147,0.0771
vid_01284,SORTEDfood,Howto & Style,2023-07-26,21,Wednesday,2023-07-26,0,1131557,34947,4485,11265,32,12,0.0309,0.01,0.0408
vid_01285,The Weeknd,Music,2023-11-27,6,Monday,2023-11-28,1,3819791,352963,14273,61216,65,25,0.0924,0.016,0.1084
vid_01286,Vice News,News & Politics,2023-03-31,17,Friday,2023-04-01,1,1117795,78434,8088,17168,59,8,0.0702,0.0154,0.0855
vid_01287,Jubilee,Entertainment,2023-11-26,18,Sunday,2023-11-26,0,7193583,855052,50073,49115,45,22,0.1189,0.0068,0.1257
vid_01288,DramaAlert,Entertainment,2023-11-23,17,Thursday,2023-11-23,0,6401610,282135,39142,101021,50,25,0.0441,0.0158,0.0599
vid_01289,Marques Brownlee,Science & Tech,2023-05-27,22,Saturday,2023-05-27,0,1407564,77021,5635,15575,86,6,0.0547,0.0111,0.0658
vid_01290,MrBeast,Entertainment,2024-05-30,0,Thursday,2024-06-02,3,7431356,603704,42126,102101,75,21,0.0812,0.0137,0.095
vid_01291,Vsauce,Entertainment,2024-02-01,22,Thursday,2024-02-03,2,4080751,141213,22150,28396,67,18,0.0346,0.007,0.0416
vid_01292,Wendover Productions,Science & Tech,2023-02-25,17,Saturday,2023-02-25,0,565526,42624,1879,4800,73,20,0.0754,0.0085,0.0839
vid_01293,ESPN,Sports,2023-06-08,8,Thursday,2023-06-08,0,1787844,128293,16715,9414,36,27,0.0718,0.0053,0.077
vid_01294,BTS HYBE,Music,2024-03-16,15,Saturday,2024-03-18,2,6908884,273310,57147,111854,89,21,0.0396,0.0162,0.0557
vid_01295,IGN,Film & Animation,2023-12-22,20,Friday,2023-12-23,1,5319133,527119,36144,26262,41,15,0.0991,0.0049,0.104
vid_01296,The Weeknd,Music,2024-04-12,13,Friday,2024-04-14,2,6238367,550078,35922,67325,74,12,0.0882,0.0108,0.099
vid_01297,LazarBeam,Entertainment,2023-11-28,21,Tuesday,2023-11-30,2,9107948,301417,15784,126257,88,8,0.0331,0.0139,0.047
vid_01298,TED-Ed,Education,2024-02-23,11,Friday,2024-02-29,6,372204,29437,2689,1960,36,20,0.0791,0.0053,0.0844
vid_01299,Jubilee,Entertainment,2023-04-03,11,Monday,2023-04-03,0,2261276,229634,4384,13063,71,16,0.1016,0.0058,0.1073
vid_01300,DramaAlert,Entertainment,2024-01-24,13,Wednesday,2024-01-31,7,524891,20787,4625,7370,81,25,0.0396,0.014,0.0536
vid_01301,Linus Tech Tips,Science & Tech,2024-06-14,14,Friday,2024-06-18,4,6147080,642595,10311,83864,76,18,0.1045,0.0136,0.1182
vid_01302,The Try Guys,Comedy,2023-08-29,14,Tuesday,2023-09-04,6,1537738,82121,14588,14679,72,7,0.0534,0.0095,0.0629
vid_01303,The Young Turks,News & Politics,2023-09-03,19,Sunday,2023-09-03,0,1302515,110627,9629,22396,32,28,0.0849,0.0172,0.1021
vid_01304,3Blue1Brown,Education,2023-01-05,18,Thursday,2023-01-06,1,1944368,106471,7910,26958,76,7,0.0548,0.0139,0.0686
vid_01305,Drake VEVO,Music,2024-01-01,12,Monday,2024-01-03,2,3264992,391115,11467,24423,84,8,0.1198,0.0075,0.1273
vid_01306,MrBeast,Entertainment,2024-05-15,20,Wednesday,2024-05-16,1,8304585,874257,81222,162483,76,15,0.1053,0.0196,0.1248
vid_01307,Jubilee,Entertainment,2024-06-28,14,Friday,2024-07-01,3,7440914,266942,50723,126281,39,13,0.0359,0.017,0.0528
vid_01308,Dream,Gaming,2023-03-27,13,Monday,2023-03-27,0,989773,87611,9112,19500,29,24,0.0885,0.0197,0.1082
vid_01309,CrashCourse,Education,2024-05-26,12,Sunday,2024-06-02,7,1982465,137824,8446,7293,52,6,0.0695,0.0037,0.0732
vid_01310,MrBeast,Entertainment,2024-06-04,16,Tuesday,2024-06-04,0,5395092,384890,26123,21238,47,7,0.0713,0.0039,0.0753
vid_01311,Jubilee,Entertainment,2023-08-10,11,Thursday,2023-08-11,1,7054729,509437,47758,132526,78,21,0.0722,0.0188,0.091
vid_01312,Jubilee,Entertainment,2023-04-11,5,Tuesday,2023-04-16,5,4316377,155152,18303,84314,68,29,0.0359,0.0195,0.0555
vid_01313,BTS HYBE,Music,2023-07-10,13,Monday,2023-07-11,1,1051048,76734,7507,9501,45,27,0.073,0.009,0.082
vid_01314,Dream,Gaming,2023-08-01,1,Tuesday,2023-08-05,4,5460116,295571,11615,45681,50,7,0.0541,0.0084,0.0625
vid_01315,The Young Turks,News & Politics,2023-12-03,11,Sunday,2023-12-08,5,3836200,341406,24471,14103,65,5,0.089,0.0037,0.0927
vid_01316,Vsauce,Entertainment,2024-05-24,14,Friday,2024-05-24,0,841841,31086,7064,12125,77,13,0.0369,0.0144,0.0513
vid_01317,Markiplier,Gaming,2024-06-23,20,Sunday,2024-06-23,0,335804,17468,2870,3412,82,25,0.052,0.0102,0.0622
vid_01318,Good Mythical Morning,Howto & Style,2023-01-20,17,Friday,2023-01-21,1,761489,60577,1459,4776,46,24,0.0796,0.0063,0.0858
vid_01319,Bad Bunny,Music,2023-04-25,9,Tuesday,2023-04-27,2,7459977,835523,58488,126436,26,16,0.112,0.0169,0.1289
vid_01320,Smosh,Comedy,2023-06-14,11,Wednesday,2023-06-18,4,530937,42041,4146,2417,88,25,0.0792,0.0046,0.0837
vid_01321,Corridor Crew,Film & Animation,2023-08-13,12,Sunday,2023-08-14,1,1631546,134470,4395,10069,67,8,0.0824,0.0062,0.0886
vid_01322,TwoMinutePapers,Science & Tech,2023-08-22,9,Tuesday,2023-08-22,0,3010358,95051,18528,11538,80,17,0.0316,0.0038,0.0354
vid_01323,Drake VEVO,Music,2023-12-13,16,Wednesday,2023-12-18,5,6338863,657686,26284,54226,37,7,0.1038,0.0086,0.1123
vid_01324,CrashCourse,Education,2023-02-18,1,Saturday,2023-02-19,1,433551,14044,2874,6719,88,28,0.0324,0.0155,0.0479
vid_01325,3Blue1Brown,Education,2023-02-24,13,Friday,2023-02-27,3,2547484,209576,18028,39762,62,18,0.0823,0.0156,0.0979
vid_01326,Vsauce,Entertainment,2023-10-29,7,Sunday,2023-10-30,1,2200643,90996,15593,11460,40,16,0.0413,0.0052,0.0466
vid_01327,James Charles,Howto & Style,2023-08-14,18,Monday,2023-08-17,3,396478,42531,2638,7678,75,5,0.1073,0.0194,0.1266
vid_01328,Marques Brownlee,Science & Tech,2023-10-05,10,Thursday,2023-10-05,0,1554058,133098,11390,25307,78,26,0.0856,0.0163,0.1019
vid_01329,Drake VEVO,Music,2023-01-18,2,Wednesday,2023-01-19,1,13964123,1467646,107910,55236,65,15,0.1051,0.004,0.1091
vid_01330,LazarBeam,Entertainment,2024-06-26,10,Wednesday,2024-06-26,0,2420144,212102,23285,20185,75,6,0.0876,0.0083,0.096
vid_01331,3Blue1Brown,Education,2023-08-23,20,Wednesday,2023-08-30,7,2747569,90692,6864,35324,47,17,0.033,0.0129,0.0459
vid_01332,Wendover Productions,Science & Tech,2023-03-28,10,Tuesday,2023-03-31,3,610301,31237,5635,6960,89,8,0.0512,0.0114,0.0626
vid_01333,Goal,Sports,2024-04-05,15,Friday,2024-04-09,4,4359383,213846,34137,23767,45,15,0.0491,0.0055,0.0545
vid_01334,MrBeast,Entertainment,2023-01-14,1,Saturday,2023-01-16,2,7082878,305947,21927,99024,28,24,0.0432,0.014,0.0572
vid_01335,CNN,News & Politics,2023-11-09,2,Thursday,2023-11-09,0,1801910,79479,11429,26340,83,25,0.0441,0.0146,0.0587
vid_01336,Sky Sports,Sports,2023-04-12,15,Wednesday,2023-04-12,0,1470322,103389,14492,14545,56,28,0.0703,0.0099,0.0802
vid_01337,Veritasium,Education,2024-02-25,15,Sunday,2024-02-25,0,3549985,199872,14877,28442,43,25,0.0563,0.008,0.0643
vid_01338,LazarBeam,Entertainment,2024-04-18,7,Thursday,2024-04-20,2,985991,110801,8935,7411,38,9,0.1124,0.0075,0.1199
vid_01339,BTS HYBE,Music,2023-02-20,14,Monday,2023-02-25,5,6957617,273523,63751,98530,51,17,0.0393,0.0142,0.0535
vid_01340,MrBeast,Entertainment,2023-08-14,14,Monday,2023-08-14,0,5923772,538552,15962,48142,78,17,0.0909,0.0081,0.099
vid_01341,TwoMinutePapers,Science & Tech,2024-03-17,9,Sunday,2024-03-22,5,1135071,65080,2604,5200,29,8,0.0573,0.0046,0.0619
vid_01342,NikkieTutorials,Howto & Style,2023-09-22,15,Friday,2023-09-22,0,867331,88122,1884,4686,57,8,0.1016,0.0054,0.107
vid_01343,MrBeast,Entertainment,2023-10-20,14,Friday,2023-10-20,0,1686261,148236,3167,10711,71,8,0.0879,0.0064,0.0943
vid_01344,Linus Tech Tips,Science & Tech,2023-06-28,10,Wednesday,2023-06-30,2,812334,72317,5762,9856,41,13,0.089,0.0121,0.1012
vid_01345,BTS HYBE,Music,2024-06-04,12,Tuesday,2024-06-06,2,11809500,1079865,40092,161654,84,28,0.0914,0.0137,0.1051
vid_01346,Veritasium,Education,2023-10-07,12,Saturday,2023-10-07,0,1437606,158406,12207,18230,50,26,0.1102,0.0127,0.1229
vid_01347,Dude Perfect,Comedy,2024-06-09,7,Sunday,2024-06-12,3,1608826,191846,11625,9301,64,10,0.1192,0.0058,0.125
vid_01348,Veritasium,Education,2023-08-25,13,Friday,2023-08-28,3,2716738,107671,24971,44206,65,24,0.0396,0.0163,0.0559
vid_01349,Vsauce,Entertainment,2023-08-23,14,Wednesday,2023-08-27,4,2101587,135457,10237,28835,33,19,0.0645,0.0137,0.0782
vid_01350,MrBeast,Entertainment,2024-06-07,10,Friday,2024-06-07,0,815376,80389,7718,15422,70,17,0.0986,0.0189,0.1175
vid_01351,DramaAlert,Entertainment,2024-03-17,13,Sunday,2024-03-18,1,2169786,99224,16570,38775,34,11,0.0457,0.0179,0.0636
vid_01352,MSNBC,News & Politics,2023-03-21,11,Tuesday,2023-03-22,1,1660977,89891,11126,30740,26,27,0.0541,0.0185,0.0726
vid_01353,Drake VEVO,Music,2023-11-06,11,Monday,2023-11-08,2,4775627,453182,35695,35203,74,14,0.0949,0.0074,0.1023
vid_01354,WWE,Sports,2023-04-29,14,Saturday,2023-05-01,2,2627699,227053,22091,14409,34,23,0.0864,0.0055,0.0919
vid_01355,TwoMinutePapers,Science & Tech,2024-01-08,13,Monday,2024-01-09,1,943601,48267,4384,13294,50,6,0.0512,0.0141,0.0652
vid_01356,Veritasium,Education,2023-01-26,11,Thursday,2023-01-26,0,732273,23082,2509,13519,46,24,0.0315,0.0185,0.05
vid_01357,Drake VEVO,Music,2023-05-10,2,Wednesday,2023-05-12,2,5958863,618356,17297,119111,25,19,0.1038,0.02,0.1238
vid_01358,Drake VEVO,Music,2023-01-21,14,Saturday,2023-01-21,0,9888899,1155917,54644,183625,27,7,0.1169,0.0186,0.1355
vid_01359,Ninja,Gaming,2024-01-30,11,Tuesday,2024-01-31,1,748114,75978,7329,3970,35,22,0.1016,0.0053,0.1069
vid_01360,Veritasium,Education,2023-12-01,12,Friday,2023-12-08,7,930843,50688,4100,15704,88,25,0.0545,0.0169,0.0713
vid_01361,Good Mythical Morning,Howto & Style,2024-04-05,20,Friday,2024-04-05,0,787142,29876,7739,6940,31,5,0.038,0.0088,0.0468
vid_01362,Jubilee,Entertainment,2024-04-15,16,Monday,2024-04-15,0,1365053,61411,11449,26980,49,28,0.045,0.0198,0.0648
vid_01363,Fireship,Science & Tech,2024-03-21,14,Thursday,2024-03-26,5,5148763,284896,7772,21579,31,13,0.0553,0.0042,0.0595
vid_01364,Linus Tech Tips,Science & Tech,2023-03-02,21,Thursday,2023-03-02,0,1418922,161173,12183,16239,73,13,0.1136,0.0114,0.125
vid_01365,BBC News,News & Politics,2023-11-15,7,Wednesday,2023-11-19,4,818861,57426,6212,12320,77,25,0.0701,0.015,0.0852
vid_01366,Markiplier,Gaming,2023-10-12,10,Thursday,2023-10-14,2,1384614,120955,5889,5817,60,15,0.0874,0.0042,0.0916
vid_01367,Veritasium,Education,2023-05-04,10,Thursday,2023-05-06,2,632288,49401,3332,12605,70,22,0.0781,0.0199,0.0981
vid_01368,The Try Guys,Comedy,2023-12-27,16,Wednesday,2023-12-29,2,2002217,203575,17978,26273,34,20,0.1017,0.0131,0.1148
vid_01369,MrBeast,Entertainment,2024-01-02,13,Tuesday,2024-01-02,0,9833373,658686,65590,130520,38,15,0.067,0.0133,0.0803
vid_01370,LazarBeam,Entertainment,2024-02-20,14,Tuesday,2024-02-23,3,1460895,56128,12946,4796,64,27,0.0384,0.0033,0.0417
vid_01371,Jacksepticeye,Gaming,2024-04-07,7,Sunday,2024-04-07,0,1632653,83726,12447,10768,71,17,0.0513,0.0066,0.0579
vid_01372,SORTEDfood,Howto & Style,2023-10-08,17,Sunday,2023-10-08,0,1055770,47114,9147,20392,79,10,0.0446,0.0193,0.0639
vid_01373,The Young Turks,News & Politics,2023-12-21,8,Thursday,2023-12-21,0,357666,38535,2811,3546,39,12,0.1077,0.0099,0.1177
vid_01374,Vsauce,Entertainment,2023-04-13,3,Thursday,2023-04-14,1,3659966,259804,3905,43210,70,13,0.071,0.0118,0.0828
vid_01375,LazarBeam,Entertainment,2023-02-15,13,Wednesday,2023-02-16,1,2732025,185891,13617,41546,80,21,0.068,0.0152,0.0832
vid_01376,Drake VEVO,Music,2023-05-29,7,Monday,2023-05-30,1,2458556,253680,7122,31969,79,11,0.1032,0.013,0.1162
vid_01377,Drake VEVO,Music,2023-04-07,11,Friday,2023-04-08,1,9270848,475639,78519,126792,80,8,0.0513,0.0137,0.065
vid_01378,BBC News,News & Politics,2024-06-07,10,Friday,2024-06-11,4,523005,56500,2632,7519,59,12,0.108,0.0144,0.1224
vid_01379,MrBeast,Entertainment,2023-05-31,19,Wednesday,2023-06-02,2,2273496,168036,15098,14714,75,17,0.0739,0.0065,0.0804
vid_01380,Jubilee,Entertainment,2023-09-28,9,Thursday,2023-09-29,1,696903,56398,5719,12951,61,27,0.0809,0.0186,0.0995
vid_01381,ESPN,Sports,2023-02-21,14,Tuesday,2023-02-23,2,290473,20507,1823,4420,64,27,0.0706,0.0152,0.0858
vid_01382,Bad Bunny,Music,2024-01-08,8,Monday,2024-01-12,4,1640907,117742,15151,11779,43,5,0.0718,0.0072,0.0789
vid_01383,Vice News,News & Politics,2023-07-02,9,Sunday,2023-07-06,4,1750928,105382,10151,33597,46,26,0.0602,0.0192,0.0794
vid_01384,CrashCourse,Education,2023-11-21,21,Tuesday,2023-11-21,0,2633245,109659,4982,24723,56,20,0.0416,0.0094,0.051
vid_01385,MrBeast,Entertainment,2023-11-06,22,Monday,2023-11-06,0,19623069,1688876,157021,207942,89,10,0.0861,0.0106,0.0967
vid_01386,CrashCourse,Education,2023-02-24,17,Friday,2023-02-25,1,954091,63513,7054,17891,69,22,0.0666,0.0188,0.0853
vid_01387,Drake VEVO,Music,2023-05-19,13,Friday,2023-05-20,1,3429400,232181,6028,40445,67,21,0.0677,0.0118,0.0795
vid_01388,3Blue1Brown,Education,2023-09-22,11,Friday,2023-09-24,2,2527700,100737,6503,49085,27,9,0.0399,0.0194,0.0593
vid_01389,Tasty,Howto & Style,2023-12-27,8,Wednesday,2023-12-27,0,271154,23949,2022,1944,80,16,0.0883,0.0072,0.0955
vid_01390,MrBeast,Entertainment,2023-04-16,21,Sunday,2023-04-16,0,6092010,519678,10402,110703,60,25,0.0853,0.0182,0.1035
vid_01391,Vice News,News & Politics,2024-06-23,19,Sunday,2024-06-23,0,4359917,260645,43128,31482,69,15,0.0598,0.0072,0.067
vid_01392,Drake VEVO,Music,2024-05-31,11,Friday,2024-05-31,0,16220334,1486192,51109,107141,68,24,0.0916,0.0066,0.0982
vid_01393,Vsauce,Entertainment,2023-11-06,17,Monday,2023-11-06,0,2000039,110633,6217,19978,26,20,0.0553,0.01,0.0653
vid_01394,Marques Brownlee,Science & Tech,2023-09-12,8,Tuesday,2023-09-14,2,1123163,67912,7999,3504,45,14,0.0605,0.0031,0.0636
vid_01395,Markiplier,Gaming,2024-03-12,1,Tuesday,2024-03-12,0,2429342,253355,5920,13342,40,6,0.1043,0.0055,0.1098
vid_01396,Markiplier,Gaming,2023-08-23,15,Wednesday,2023-08-23,0,3007993,102384,11370,40858,42,16,0.034,0.0136,0.0476
vid_01397,CollegeHumor,Comedy,2023-12-30,17,Saturday,2024-01-05,6,6919523,437211,57421,111303,59,9,0.0632,0.0161,0.0793
vid_01398,CinemaWins,Film & Animation,2023-08-24,20,Thursday,2023-08-24,0,4761216,317009,25495,76756,85,16,0.0666,0.0161,0.0827
vid_01399,Drake VEVO,Music,2023-08-19,21,Saturday,2023-08-23,4,4510961,499714,8059,83145,63,24,0.1108,0.0184,0.1292
vid_01400,The Weeknd,Music,2023-08-26,19,Saturday,2023-08-28,2,3073316,314894,11071,53636,50,13,0.1025,0.0175,0.1199
vid_01401,LazarBeam,Entertainment,2023-04-19,11,Wednesday,2023-04-21,2,5622560,650549,13208,21633,84,22,0.1157,0.0038,0.1196
vid_01402,Vsauce,Entertainment,2023-02-22,14,Wednesday,2023-02-23,1,23652304,2082904,228086,77780,70,19,0.0881,0.0033,0.0914
vid_01403,Drake VEVO,Music,2023-08-18,13,Friday,2023-08-23,5,12895046,438598,14521,70046,28,29,0.034,0.0054,0.0394
vid_01404,Jacksepticeye,Gaming,2023-12-02,11,Saturday,2023-12-04,2,3565872,320697,3992,60566,72,9,0.0899,0.017,0.1069
vid_01405,WWE,Sports,2024-04-24,5,Wednesday,2024-04-25,1,3061970,241226,16812,33107,76,26,0.0788,0.0108,0.0896
vid_01406,LazarBeam,Entertainment,2023-09-09,5,Saturday,2023-09-09,0,4142268,311870,22234,66307,38,15,0.0753,0.016,0.0913
vid_01407,Sky Sports,Sports,2023-11-05,16,Sunday,2023-11-05,0,1894279,82295,4833,26558,90,28,0.0434,0.014,0.0575
vid_01408,BBC News,News & Politics,2023-10-09,14,Monday,2023-10-09,0,2271736,100293,12870,43980,44,14,0.0441,0.0194,0.0635
vid_01409,ESPN,Sports,2024-03-15,15,Friday,2024-03-15,0,6024841,220273,19754,82276,25,9,0.0366,0.0137,0.0502
vid_01410,ESPN,Sports,2023-10-11,10,Wednesday,2023-10-12,1,4240649,500842,21604,48902,89,19,0.1181,0.0115,0.1296
vid_01411,Taylor Swift,Music,2023-06-13,14,Tuesday,2023-06-16,3,7434132,727153,44026,39044,58,24,0.0978,0.0053,0.1031
vid_01412,The Young Turks,News & Politics,2023-03-09,8,Thursday,2023-03-09,0,898685,60767,7823,15732,55,10,0.0676,0.0175,0.0851
vid_01413,Dream,Gaming,2023-04-20,13,Thursday,2023-04-22,2,2162787,84200,7276,9823,88,16,0.0389,0.0045,0.0435
